country name;country code;metric;metric code;year;value
Burkina Faso;BFA;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;332.153276660935
Burkina Faso;BFA;Gini index;SI.POV.GINI;1990;
Burkina Faso;BFA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Burkina Faso;BFA;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.035624775366303
Burkina Faso;BFA;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;86.3
Burkina Faso;BFA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Burkina Faso;BFA;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Burkina Faso;BFA;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Burkina Faso;BFA;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;10148484455.3716
Burundi;BDI;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;427.030031561228
Burundi;BDI;Gini index;SI.POV.GINI;1990;
Burundi;BDI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Burundi;BDI;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.0358686477233432
Burundi;BDI;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;94.6
Burundi;BDI;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;3.35932993888855
Burundi;BDI;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Burundi;BDI;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Burundi;BDI;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Cabo Verde;CPV;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;835.120723175504
Cabo Verde;CPV;Gini index;SI.POV.GINI;1990;
Cabo Verde;CPV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Cabo Verde;CPV;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.14303674739231
Cabo Verde;CPV;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;21.1
Cabo Verde;CPV;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Cabo Verde;CPV;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Cabo Verde;CPV;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Cabo Verde;CPV;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Cambodia;KHM;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;824.051655825488
Cambodia;KHM;Gini index;SI.POV.GINI;1990;
Cambodia;KHM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Cambodia;KHM;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.0586189203379314
Cambodia;KHM;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;
Cambodia;KHM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Cambodia;KHM;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Cambodia;KHM;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Cambodia;KHM;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Cameroon;CMR;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;1360.47765296011
Cameroon;CMR;Gini index;SI.POV.GINI;1990;
Cameroon;CMR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Cameroon;CMR;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.419535395061394
Cameroon;CMR;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;81.6
Cameroon;CMR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;3.28710007667542
Cameroon;CMR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Cameroon;CMR;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Cameroon;CMR;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;49422500407.6725
Canada;CAN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;31700.5462697892
Canada;CAN;Gini index;SI.POV.GINI;1990;31.4
Canada;CAN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Canada;CAN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;15.9067243823638
Canada;CAN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;22.6
Canada;CAN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;5.96922016143799
Canada;CAN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Canada;CAN;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0.361
Canada;CAN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;1018294197759.8
Cayman Islands;CYM;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;
Cayman Islands;CYM;Gini index;SI.POV.GINI;1990;
Cayman Islands;CYM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Cayman Islands;CYM;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;4.42324704796338
Cayman Islands;CYM;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;0
Cayman Islands;CYM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Cayman Islands;CYM;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Cayman Islands;CYM;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Cayman Islands;CYM;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Central African Republic;CAF;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;519.786735961912
Central African Republic;CAF;Gini index;SI.POV.GINI;1990;
Central African Republic;CAF;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Central African Republic;CAF;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.0553290318986319
Central African Republic;CAF;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;93.9
Central African Republic;CAF;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;2.2441999912262
Central African Republic;CAF;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Central African Republic;CAF;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Central African Republic;CAF;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Chad;TCD;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;418.073577118017
Chad;TCD;Gini index;SI.POV.GINI;1990;
Chad;TCD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Chad;TCD;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.0392790505768755
Chad;TCD;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;89.5
Chad;TCD;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Chad;TCD;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Chad;TCD;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Chad;TCD;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;7292781872.56349
Channel Islands;CHI;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;
Channel Islands;CHI;Gini index;SI.POV.GINI;1990;
Channel Islands;CHI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Channel Islands;CHI;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;
Channel Islands;CHI;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;
Channel Islands;CHI;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Channel Islands;CHI;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Channel Islands;CHI;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;
Channel Islands;CHI;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Chile;CHL;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;5342.5564679352
Chile;CHL;Gini index;SI.POV.GINI;1990;57.2
Chile;CHL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Chile;CHL;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;2.47205960538137
Chile;CHL;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;34
Chile;CHL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;2.25015997886658
Chile;CHL;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Chile;CHL;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Chile;CHL;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;143014348004.638
China;CHN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;905.032457182312
China;CHN;Gini index;SI.POV.GINI;1990;32.2
China;CHN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
China;CHN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;2.1267721120346
China;CHN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;33.9
China;CHN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
China;CHN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
China;CHN;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
China;CHN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Colombia;COL;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;3714.1849928328
Colombia;COL;Gini index;SI.POV.GINI;1990;
Colombia;COL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Colombia;COL;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;1.64369872332886
Colombia;COL;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;38.1
Colombia;COL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Colombia;COL;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Colombia;COL;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Colombia;COL;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;309792410313.018
Comoros;COM;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;1189.94044420141
Comoros;COM;Gini index;SI.POV.GINI;1990;
Comoros;COM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Comoros;COM;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.0883948573536424
Comoros;COM;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;74
Comoros;COM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Comoros;COM;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Comoros;COM;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Comoros;COM;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;1336463681.25234
Congo, Dem. Rep.;COD;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;801.567015056407
Congo, Dem. Rep.;COD;Gini index;SI.POV.GINI;1990;
Congo, Dem. Rep.;COD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Congo, Dem. Rep.;COD;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.0918436979022744
Congo, Dem. Rep.;COD;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;92
Congo, Dem. Rep.;COD;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Congo, Dem. Rep.;COD;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Congo, Dem. Rep.;COD;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Congo, Dem. Rep.;COD;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Congo, Rep.;COG;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;2363.76701814587
Congo, Rep.;COG;Gini index;SI.POV.GINI;1990;
Congo, Rep.;COG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Congo, Rep.;COG;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;1.00165507275599
Congo, Rep.;COG;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;65.4
Congo, Rep.;COG;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Congo, Rep.;COG;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Congo, Rep.;COG;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Congo, Rep.;COG;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;18091992628.9579
Costa Rica;CRI;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;6037.05111668102
Costa Rica;CRI;Gini index;SI.POV.GINI;1990;45.2
Costa Rica;CRI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Costa Rica;CRI;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.933720215805076
Costa Rica;CRI;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;45.4
Costa Rica;CRI;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Costa Rica;CRI;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Costa Rica;CRI;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Costa Rica;CRI;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Cote d'Ivoire;CIV;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;1866.0785698741
Cote d'Ivoire;CIV;Gini index;SI.POV.GINI;1990;
Cote d'Ivoire;CIV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Cote d'Ivoire;CIV;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;0.243819042479691
Cote d'Ivoire;CIV;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;73.6
Cote d'Ivoire;CIV;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Cote d'Ivoire;CIV;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Cote d'Ivoire;CIV;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Cote d'Ivoire;CIV;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Croatia;HRV;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;9753.60487836725
Croatia;HRV;Gini index;SI.POV.GINI;1990;
Croatia;HRV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Croatia;HRV;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;5.22126409353435
Croatia;HRV;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;21.6
Croatia;HRV;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Croatia;HRV;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Croatia;HRV;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Croatia;HRV;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Cuba;CUB;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;4961.45738860948
Cuba;CUB;Gini index;SI.POV.GINI;1990;
Cuba;CUB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Cuba;CUB;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;3.63629899323718
Cuba;CUB;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;42.9
Cuba;CUB;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Cuba;CUB;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Cuba;CUB;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Cuba;CUB;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Curacao;CUW;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;
Curacao;CUW;Gini index;SI.POV.GINI;1990;
Curacao;CUW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Curacao;CUW;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;
Curacao;CUW;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;0
Curacao;CUW;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Curacao;CUW;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Curacao;CUW;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;
Curacao;CUW;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Cyprus;CYP;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;17144.396484375
Cyprus;CYP;Gini index;SI.POV.GINI;1990;
Cyprus;CYP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Cyprus;CYP;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;5.88380048988331
Cyprus;CYP;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;0.5
Cyprus;CYP;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;3.33924007415771
Cyprus;CYP;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Cyprus;CYP;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Cyprus;CYP;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;15972340270.6527
Czechia;CZE;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;11900.5844578811
Czechia;CZE;Gini index;SI.POV.GINI;1990;
Czechia;CZE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Czechia;CZE;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;16.0153212581974
Czechia;CZE;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;3.6
Czechia;CZE;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Czechia;CZE;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
Czechia;CZE;Individuals using the Internet (% of population);IT.NET.USER.ZS;1990;0
Czechia;CZE;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1990;
Denmark;DNK;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1990;39306.7939163003
Denmark;DNK;Gini index;SI.POV.GINI;1990;
Denmark;DNK;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1990;
Denmark;DNK;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1990;10.1977479211483
Denmark;DNK;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1990;7
Denmark;DNK;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1990;
Denmark;DNK;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1990;
